SYMBOL,COMPANY_NAME,INDUSTRY,INDEX_NAME
ASHOKA,Ashoka Buildcon Ltd.,Construction,niftytotalmarket
ASIANPAINT,Asian Paints Ltd.,Consumer Durables,nifty100
ASIANPAINT,Asian Paints Ltd.,Consumer Durables,nifty200
ASIANPAINT,Asian Paints Ltd.,Consumer Durables,nifty500LargeMidSmallEqualCapWeighted
ASIANPAINT,Asian Paints Ltd.,Consumer Durables,nifty500
ASIANPAINT,Asian Paints Ltd.,Consumer Durables,nifty500Multicap502525
ASIANPAINT,Asian Paints Ltd.,Consumer Durables,nifty50
ASIANPAINT,Asian Paints Ltd.,Consumer Durables,niftylargemidcap250
ASIANPAINT,Asian Paints Ltd.,Consumer Durables,niftytotalmarket
ASKAUTOLTD,ASK Automotive Ltd.,Automobile and Auto Components,niftymicrocap250
ASKAUTOLTD,ASK Automotive Ltd.,Automobile and Auto Components,niftytotalmarket
ASTERDM,Aster DM Healthcare Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
ASTERDM,Aster DM Healthcare Ltd.,Healthcare,nifty500
ASTERDM,Aster DM Healthcare Ltd.,Healthcare,nifty500Multicap502525
ASTERDM,Aster DM Healthcare Ltd.,Healthcare,niftymidsmallcap400
ASTERDM,Aster DM Healthcare Ltd.,Healthcare,niftysmallcap100
ASTERDM,Aster DM Healthcare Ltd.,Healthcare,niftysmallcap250
ASTERDM,Aster DM Healthcare Ltd.,Healthcare,niftysmallcap50
ASTERDM,Aster DM Healthcare Ltd.,Healthcare,niftytotalmarket
ASTRAMICRO,Astra Microwave Products Ltd.,Capital Goods,niftymicrocap250
ASTRAMICRO,Astra Microwave Products Ltd.,Capital Goods,niftytotalmarket
ASTRAL,Astral Ltd.,Capital Goods,nifty200
ASTRAL,Astral Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
ASTRAL,Astral Ltd.,Capital Goods,nifty500
ASTRAL,Astral Ltd.,Capital Goods,nifty500Multicap502525
ASTRAL,Astral Ltd.,Capital Goods,niftylargemidcap250
ASTRAL,Astral Ltd.,Capital Goods,niftymidcap100
ASTRAL,Astral Ltd.,Capital Goods,niftymidcap150
ASTRAL,Astral Ltd.,Capital Goods,niftymidcap50
ASTRAL,Astral Ltd.,Capital Goods,niftymidsmallcap400
ASTRAL,Astral Ltd.,Capital Goods,niftytotalmarket
ASTRAZEN,AstraZenca Pharma India Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
ASTRAZEN,AstraZenca Pharma India Ltd.,Healthcare,nifty500
ASTRAZEN,AstraZenca Pharma India Ltd.,Healthcare,nifty500Multicap502525
ASTRAZEN,AstraZenca Pharma India Ltd.,Healthcare,niftymidsmallcap400
ASTRAZEN,AstraZenca Pharma India Ltd.,Healthcare,niftysmallcap250
ASTRAZEN,AstraZenca Pharma India Ltd.,Healthcare,niftytotalmarket
ATUL,Atul Ltd.,Chemicals,nifty500LargeMidSmallEqualCapWeighted
ATUL,Atul Ltd.,Chemicals,nifty500
ATUL,Atul Ltd.,Chemicals,nifty500Multicap502525
ATUL,Atul Ltd.,Chemicals,niftymidsmallcap400
ATUL,Atul Ltd.,Chemicals,niftysmallcap100
ATUL,Atul Ltd.,Chemicals,niftysmallcap250
ATUL,Atul Ltd.,Chemicals,niftytotalmarket
AUBANK,AU Small Finance Bank Ltd.,Financial Services,nifty200
AUBANK,AU Small Finance Bank Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
AUBANK,AU Small Finance Bank Ltd.,Financial Services,nifty500
AUBANK,AU Small Finance Bank Ltd.,Financial Services,nifty500Multicap502525
AUBANK,AU Small Finance Bank Ltd.,Financial Services,niftylargemidcap250
AUBANK,AU Small Finance Bank Ltd.,Financial Services,niftymidcap100
AUBANK,AU Small Finance Bank Ltd.,Financial Services,niftymidcap150
AUBANK,AU Small Finance Bank Ltd.,Financial Services,niftymidcap50
AUBANK,AU Small Finance Bank Ltd.,Financial Services,niftymidsmallcap400
AUBANK,AU Small Finance Bank Ltd.,Financial Services,niftytotalmarket
AURIONPRO,Aurionpro Solution Ltd.,Information Technology,niftymicrocap250
AURIONPRO,Aurionpro Solution Ltd.,Information Technology,niftytotalmarket
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,nifty200
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,nifty500
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,nifty500Multicap502525
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,niftylargemidcap250
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,niftymidcap100
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,niftymidcap150
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,niftymidcap50
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,niftymidcapselect
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,niftymidsmallcap400
AUROPHARMA,Aurobindo Pharma Ltd.,Healthcare,niftytotalmarket
AIIL,Authum Investment & Infrastructure Ltd.,Financial Services,nifty500
AIIL,Authum Investment & Infrastructure Ltd.,Financial Services,nifty500Multicap502525
AIIL,Authum Investment & Infrastructure Ltd.,Financial Services,niftymidsmallcap400
AIIL,Authum Investment & Infrastructure Ltd.,Financial Services,niftysmallcap250
AIIL,Authum Investment & Infrastructure Ltd.,Financial Services,niftytotalmarket
AVALON,Avalon Technologies Ltd.,Capital Goods,niftymicrocap250
AVALON,Avalon Technologies Ltd.,Capital Goods,niftytotalmarket
AVANTIFEED,Avanti Feeds Ltd.,Fast Moving Consumer Goods,nifty500LargeMidSmallEqualCapWeighted
AVANTIFEED,Avanti Feeds Ltd.,Fast Moving Consumer Goods,niftymicrocap250
AVANTIFEED,Avanti Feeds Ltd.,Fast Moving Consumer Goods,niftytotalmarket
DMART,Avenue Supermarts Ltd.,Consumer Services,nifty100
DMART,Avenue Supermarts Ltd.,Consumer Services,nifty200
DMART,Avenue Supermarts Ltd.,Consumer Services,nifty500LargeMidSmallEqualCapWeighted
DMART,Avenue Supermarts Ltd.,Consumer Services,nifty500
DMART,Avenue Supermarts Ltd.,Consumer Services,nifty500Multicap502525
DMART,Avenue Supermarts Ltd.,Consumer Services,niftylargemidcap250
DMART,Avenue Supermarts Ltd.,Consumer Services,niftynext50
DMART,Avenue Supermarts Ltd.,Consumer Services,niftytotalmarket
AWFIS,Awfis Space Solutions Ltd.,Services,niftymicrocap250
AWFIS,Awfis Space Solutions Ltd.,Services,niftytotalmarket
AWL,Adani Wilmar Ltd.,Fast Moving Consumer Goods,nifty500LargeMidSmallEqualCapWeighted
AWL,AWL Agri Business Ltd.,Fast Moving Consumer Goods,nifty500
AWL,AWL Agri Business Ltd.,Fast Moving Consumer Goods,nifty500Multicap502525
AWL,AWL Agri Business Ltd.,Fast Moving Consumer Goods,niftylargemidcap250
AWL,AWL Agri Business Ltd.,Fast Moving Consumer Goods,niftymidcap150
AWL,AWL Agri Business Ltd.,Fast Moving Consumer Goods,niftymidsmallcap400
AWL,AWL Agri Business Ltd.,Fast Moving Consumer Goods,niftytotalmarket
AXISBANK,Axis Bank Ltd.,Financial Services,nifty100
AXISBANK,Axis Bank Ltd.,Financial Services,nifty200
AXISBANK,Axis Bank Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
AXISBANK,Axis Bank Ltd.,Financial Services,nifty500
AXISBANK,Axis Bank Ltd.,Financial Services,nifty500Multicap502525
AXISBANK,Axis Bank Ltd.,Financial Services,nifty50
AXISBANK,Axis Bank Ltd.,Financial Services,niftylargemidcap250
AXISBANK,Axis Bank Ltd.,Financial Services,niftytotalmarket
AZAD,Azad Engineering Ltd.,Capital Goods,niftymicrocap250
AZAD,Azad Engineering Ltd.,Capital Goods,niftytotalmarket
BAJAJ-AUTO,Bajaj Auto Ltd.,Automobile and Auto Components,nifty100
BAJAJ-AUTO,Bajaj Auto Ltd.,Automobile and Auto Components,nifty200
BAJAJ-AUTO,Bajaj Auto Ltd.,Automobile and Auto Components,nifty500LargeMidSmallEqualCapWeighted
BAJAJ-AUTO,Bajaj Auto Ltd.,Automobile and Auto Components,nifty500
BAJAJ-AUTO,Bajaj Auto Ltd.,Automobile and Auto Components,nifty500Multicap502525
BAJAJ-AUTO,Bajaj Auto Ltd.,Automobile and Auto Components,nifty50
BAJAJ-AUTO,Bajaj Auto Ltd.,Automobile and Auto Components,niftylargemidcap250
BAJAJ-AUTO,Bajaj Auto Ltd.,Automobile and Auto Components,niftytotalmarket
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,nifty100
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,nifty200
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,nifty500
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,nifty500Multicap502525
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,nifty50
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,niftylargemidcap250
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,niftytotalmarket
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,nifty100
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,nifty200
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,nifty500
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,nifty500Multicap502525
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,nifty50
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,niftylargemidcap250
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,niftytotalmarket
BAJAJHIND,Bajaj Hindusthan Sugar Ltd.,Fast Moving Consumer Goods,niftymicrocap250
BAJAJHIND,Bajaj Hindusthan Sugar Ltd.,Fast Moving Consumer Goods,niftytotalmarket
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,nifty100
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,nifty200
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,nifty500
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,nifty500Multicap502525
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,niftylargemidcap250
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,niftynext50
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,niftytotalmarket
BAJAJHFL,Bajaj Housing Finance Ltd.,Financial Services,nifty100
BAJAJHFL,Bajaj Housing Finance Ltd.,Financial Services,nifty200
BAJAJHFL,Bajaj Housing Finance Ltd.,Financial Services,nifty500
BAJAJHFL,Bajaj Housing Finance Ltd.,Financial Services,nifty500Multicap502525
BAJAJHFL,Bajaj Housing Finance Ltd.,Financial Services,niftylargemidcap250
BAJAJHFL,Bajaj Housing Finance Ltd.,Financial Services,niftynext50
BAJAJHFL,Bajaj Housing Finance Ltd.,Financial Services,niftytotalmarket
BALAMINES,Balaji Amines Ltd.,Chemicals,nifty500LargeMidSmallEqualCapWeighted
BALAMINES,Balaji Amines Ltd.,Chemicals,niftymicrocap250
BALAMINES,Balaji Amines Ltd.,Chemicals,niftytotalmarket
BALKRISIND,Balkrishna Industries Ltd.,Automobile and Auto Components,nifty500LargeMidSmallEqualCapWeighted
BALKRISIND,Balkrishna Industries Ltd.,Automobile and Auto Components,nifty500
BALKRISIND,Balkrishna Industries Ltd.,Automobile and Auto Components,nifty500Multicap502525
BALKRISIND,Balkrishna Industries Ltd.,Automobile and Auto Components,niftylargemidcap250
BALKRISIND,Balkrishna Industries Ltd.,Automobile and Auto Components,niftymidcap150
BALKRISIND,Balkrishna Industries Ltd.,Automobile and Auto Components,niftymidsmallcap400
BALKRISIND,Balkrishna Industries Ltd.,Automobile and Auto Components,niftytotalmarket
BALRAMCHIN,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,nifty500LargeMidSmallEqualCapWeighted
BALRAMCHIN,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,nifty500
BALRAMCHIN,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,nifty500Multicap502525
BALRAMCHIN,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,niftymidsmallcap400
BALRAMCHIN,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,niftysmallcap250
BALRAMCHIN,Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,niftytotalmarket
BALUFORGE,Balu Forge Industries Ltd.,Capital Goods,niftymicrocap250
BALUFORGE,Balu Forge Industries Ltd.,Capital Goods,niftytotalmarket
BANCOINDIA,Banco Products (India) Ltd.,Automobile and Auto Components,niftymicrocap250
BANCOINDIA,Banco Products (India) Ltd.,Automobile and Auto Components,niftytotalmarket
BANDHANBNK,Bandhan Bank Ltd.,Financial Services,nifty200
BANDHANBNK,Bandhan Bank Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
BANDHANBNK,Bandhan Bank Ltd.,Financial Services,nifty500
BANDHANBNK,Bandhan Bank Ltd.,Financial Services,nifty500Multicap502525
BANDHANBNK,Bandhan Bank Ltd.,Financial Services,niftylargemidcap250
BANDHANBNK,Bandhan Bank Ltd.,Financial Services,niftymidcap100
BANDHANBNK,Bandhan Bank Ltd.,Financial Services,niftymidcap150
BANDHANBNK,Bandhan Bank Ltd.,Financial Services,niftymidsmallcap400
BANDHANBNK,Bandhan Bank Ltd.,Financial Services,niftytotalmarket
BANKBARODA,Bank of Baroda,Financial Services,nifty100
BANKBARODA,Bank of Baroda,Financial Services,nifty200
BANKBARODA,Bank of Baroda,Financial Services,nifty500LargeMidSmallEqualCapWeighted
BANKBARODA,Bank of Baroda,Financial Services,nifty500
BANKBARODA,Bank of Baroda,Financial Services,nifty500Multicap502525
BANKBARODA,Bank of Baroda,Financial Services,niftylargemidcap250
BANKBARODA,Bank of Baroda,Financial Services,niftynext50
BANKBARODA,Bank of Baroda,Financial Services,niftytotalmarket
BANKINDIA,Bank of India,Financial Services,nifty200
BANKINDIA,Bank of India,Financial Services,nifty500LargeMidSmallEqualCapWeighted
BANKINDIA,Bank of India,Financial Services,nifty500
BANKINDIA,Bank of India,Financial Services,nifty500Multicap502525
BANKINDIA,Bank of India,Financial Services,niftylargemidcap250
BANKINDIA,Bank of India,Financial Services,niftymidcap100
BANKINDIA,Bank of India,Financial Services,niftymidcap150
BANKINDIA,Bank of India,Financial Services,niftymidsmallcap400
BANKINDIA,Bank of India,Financial Services,niftytotalmarket
MAHABANK,Bank of Maharashtra,Financial Services,nifty200
MAHABANK,Bank of Maharashtra,Financial Services,nifty500LargeMidSmallEqualCapWeighted
MAHABANK,Bank of Maharashtra,Financial Services,nifty500
MAHABANK,Bank of Maharashtra,Financial Services,nifty500Multicap502525
MAHABANK,Bank of Maharashtra,Financial Services,niftylargemidcap250
MAHABANK,Bank of Maharashtra,Financial Services,niftymidcap100
MAHABANK,Bank of Maharashtra,Financial Services,niftymidcap150
MAHABANK,Bank of Maharashtra,Financial Services,niftymidsmallcap400
MAHABANK,Bank of Maharashtra,Financial Services,niftytotalmarket
BANSALWIRE,Bansal Wire Industries Ltd.,Capital Goods,niftymicrocap250
BANSALWIRE,Bansal Wire Industries Ltd.,Capital Goods,niftytotalmarket
BASF,BASF India Ltd.,Chemicals,nifty500
BASF,BASF India Ltd.,Chemicals,nifty500Multicap502525
BASF,BASF India Ltd.,Chemicals,niftymidsmallcap400
BASF,BASF India Ltd.,Chemicals,niftysmallcap250
BASF,BASF India Ltd.,Chemicals,niftytotalmarket
BATAINDIA,Bata India Ltd.,Consumer Durables,nifty500LargeMidSmallEqualCapWeighted
BATAINDIA,Bata India Ltd.,Consumer Durables,nifty500
BATAINDIA,Bata India Ltd.,Consumer Durables,nifty500Multicap502525
BATAINDIA,Bata India Ltd.,Consumer Durables,niftymidsmallcap400
BATAINDIA,Bata India Ltd.,Consumer Durables,niftysmallcap100
BATAINDIA,Bata India Ltd.,Consumer Durables,niftysmallcap250
BATAINDIA,Bata India Ltd.,Consumer Durables,niftytotalmarket
BAYERCROP,Bayer Cropscience Ltd.,Chemicals,nifty500LargeMidSmallEqualCapWeighted
BAYERCROP,Bayer Cropscience Ltd.,Chemicals,nifty500
BAYERCROP,Bayer Cropscience Ltd.,Chemicals,nifty500Multicap502525
BAYERCROP,Bayer Cropscience Ltd.,Chemicals,niftymidsmallcap400
BAYERCROP,Bayer Cropscience Ltd.,Chemicals,niftysmallcap250
BAYERCROP,Bayer Cropscience Ltd.,Chemicals,niftytotalmarket
BEML,BEML Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
BEML,BEML Ltd.,Capital Goods,nifty500
BEML,BEML Ltd.,Capital Goods,nifty500Multicap502525
BEML,BEML Ltd.,Capital Goods,niftymidsmallcap400
BEML,BEML Ltd.,Capital Goods,niftysmallcap100
BEML,BEML Ltd.,Capital Goods,niftysmallcap250
BEML,BEML Ltd.,Capital Goods,niftytotalmarket
BERGEPAINT,Berger Paints India Ltd.,Consumer Durables,nifty500LargeMidSmallEqualCapWeighted
BERGEPAINT,Berger Paints India Ltd.,Consumer Durables,nifty500
BERGEPAINT,Berger Paints India Ltd.,Consumer Durables,nifty500Multicap502525
BERGEPAINT,Berger Paints India Ltd.,Consumer Durables,niftylargemidcap250
BERGEPAINT,Berger Paints India Ltd.,Consumer Durables,niftymidcap150
BERGEPAINT,Berger Paints India Ltd.,Consumer Durables,niftymidsmallcap400
BERGEPAINT,Berger Paints India Ltd.,Consumer Durables,niftytotalmarket
BEPL,Bhansali Engineering Polymers Ltd.,Chemicals,niftymicrocap250
BEPL,Bhansali Engineering Polymers Ltd.,Chemicals,niftytotalmarket
BBL,Bharat Bijlee Ltd.,Capital Goods,niftymicrocap250
BBL,Bharat Bijlee Ltd.,Capital Goods,niftytotalmarket
BDL,Bharat Dynamics Ltd.,Capital Goods,nifty200
BDL,Bharat Dynamics Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
BDL,Bharat Dynamics Ltd.,Capital Goods,nifty500
BDL,Bharat Dynamics Ltd.,Capital Goods,nifty500Multicap502525
BDL,Bharat Dynamics Ltd.,Capital Goods,niftylargemidcap250
BDL,Bharat Dynamics Ltd.,Capital Goods,niftymidcap100
BDL,Bharat Dynamics Ltd.,Capital Goods,niftymidcap150
BDL,Bharat Dynamics Ltd.,Capital Goods,niftymidsmallcap400
BDL,Bharat Dynamics Ltd.,Capital Goods,niftytotalmarket
BEL,Bharat Electronics Ltd.,Capital Goods,nifty100
BEL,Bharat Electronics Ltd.,Capital Goods,nifty200
BEL,Bharat Electronics Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
BEL,Bharat Electronics Ltd.,Capital Goods,nifty500
BEL,Bharat Electronics Ltd.,Capital Goods,nifty500Multicap502525
BEL,Bharat Electronics Ltd.,Capital Goods,nifty50
BEL,Bharat Electronics Ltd.,Capital Goods,niftylargemidcap250
BEL,Bharat Electronics Ltd.,Capital Goods,niftytotalmarket
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,nifty200
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,nifty500LargeMidSmallEqualCapWeighted
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,nifty500
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,nifty500Multicap502525
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,niftylargemidcap250
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,niftymidcap100
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,niftymidcap150
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,niftymidcap50
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,niftymidcapselect
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,niftymidsmallcap400
BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,niftytotalmarket
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,nifty200
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,nifty500
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,nifty500Multicap502525
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,niftylargemidcap250
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,niftymidcap100
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,niftymidcap150
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,niftymidcap50
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,niftymidcapselect
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,niftymidsmallcap400
BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,niftytotalmarket
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,nifty100
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,nifty200
BPCL,Bharat Petroleum Corporation Ltd.,"Oil, Gas & Consumable Fuels",nifty500LargeMidSmallEqualCapWeighted
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,nifty500
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,nifty500Multicap502525
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,niftylargemidcap250
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,niftynext50
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,niftytotalmarket
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,nifty100
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,nifty200
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,nifty500LargeMidSmallEqualCapWeighted
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,nifty500
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,nifty500Multicap502525
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,nifty50
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,niftylargemidcap250
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,niftytotalmarket
BHARTIHEXA,Bharti Hexacom Ltd.,Telecommunication,nifty200
BHARTIHEXA,Bharti Hexacom Ltd.,Telecommunication,nifty500
BHARTIHEXA,Bharti Hexacom Ltd.,Telecommunication,nifty500Multicap502525
BHARTIHEXA,Bharti Hexacom Ltd.,Telecommunication,niftylargemidcap250
BHARTIHEXA,Bharti Hexacom Ltd.,Telecommunication,niftymidcap100
BHARTIHEXA,Bharti Hexacom Ltd.,Telecommunication,niftymidcap150
BHARTIHEXA,Bharti Hexacom Ltd.,Telecommunication,niftymidsmallcap400
BHARTIHEXA,Bharti Hexacom Ltd.,Telecommunication,niftytotalmarket
BIKAJI,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,nifty500LargeMidSmallEqualCapWeighted
BIKAJI,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,nifty500
BIKAJI,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,nifty500Multicap502525
BIKAJI,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,niftymidsmallcap400
BIKAJI,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,niftysmallcap250
BIKAJI,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,niftytotalmarket
BIOCON,Biocon Ltd.,Healthcare,nifty200
BIOCON,Biocon Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
BIOCON,Biocon Ltd.,Healthcare,nifty500
BIOCON,Biocon Ltd.,Healthcare,nifty500Multicap502525
BIOCON,Biocon Ltd.,Healthcare,niftylargemidcap250
BIOCON,Biocon Ltd.,Healthcare,niftymidcap100
BIOCON,Biocon Ltd.,Healthcare,niftymidcap150
BIOCON,Biocon Ltd.,Healthcare,niftymidsmallcap400
BIOCON,Biocon Ltd.,Healthcare,niftytotalmarket
BIRLACORPN,Birla Corporation Ltd.,Construction Materials,nifty500LargeMidSmallEqualCapWeighted
